"Days After Shooting, Canada Proposes New Restrictions On and Offline",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/kyqxx5MVfpk/story01.htm,"New submitter o_ferguson writes As Slashdot reported earlier this week, a lone shooter attacked the war memorial and parliament buildings in Ottawa, Canada on Wednesday. As many comments predicted, the national government has seized this as an opportunity to roll out considerable new regressive legislation, including measures designed to* increase data access for domestic intelligence services, institute a new form of extra-judicial detention, and, perhaps most troubling, criminalize some forms of religious and political speech online. As an example of the type of speech that could, in future, be grounds for prosecution, the article mentions that the killer's website featured ""a black ISIS flag and rejoiced that 'disbelievers' will be consigned to the fires of Hell for eternity."" A government MP offers the scant assurance that this legislation is not ""trauma tainted,"" as it was drafted well prior to this week's instigating incidents. Needless to say, some internet observes remain, as always, highly skeptical of the manner in which events are being portrayed. (Please note that some articles may be partially paywalled unless opened in a private/incognito browser window.)<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Days+After+Shooting%2C+Canada+Proposes+New+Restrictions+On+and+Offline%3A+http%3A%2F%2Fbit.ly%2F1yvN9FC""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F24%2F2317247%2Fdays-after-shooting-canada-proposes-new-restrictions-on-and-offline%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/24/2317247/days-after-shooting-canada-proposes-new-restrictions-on-and-offline?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/24/2317247/days-after-shooting-canada-proposes-new-restrictions-on-and-offline?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5868941&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fceda91/sc/8/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596830431/u/49/f/647410/c/35028/s/3fceda91/sc/8/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596830431/u/49/f/647410/c/35028/s/3fceda91/sc/8/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596830431/u/49/f/647410/c/35028/s/3fceda91/sc/8/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596830431/u/49/f/647410/c/35028/s/3fceda91/sc/8/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596830431/u/49/f/647410/c/35028/s/3fceda91/sc/8/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596830431/u/49/f/647410/c/35028/s/3fceda91/sc/8/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596830431/u/49/f/647410/c/35028/s/3fceda91/sc/8/a2.htm""><img src=""http://da.feedsportal.com/r/211596830431/u/49/f/647410/c/35028/s/3fceda91/sc/8/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596830431/u/49/f/647410/c/35028/s/3fceda91/sc/8/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/kyqxx5MVfpk"" height=""1"" width=""1""/>"
EU Sets Goal To Cut Greenhouse Gas Emissions 40% By 2030,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/XigLWaAjiMI/story01.htm,"An anonymous reader writes: The 28 nations in the European Union agreed Friday to reduce greenhouse gas emissions 40% (going by 1990 levels) by the year 2030. The deal received widespread criticism; industry bosses said the 2030 targets were too extreme, while many environmental groups said the goals weren't ambitious enough. The deal requires each nation to achieve the goal independently &mdash; earlier targets could use international offsets to avoid or reduce action. EU officials hope the agreement will encourage the U.S. and China to take a more aggressive stance on fighting climate change.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=EU+Sets+Goal+To+Cut+Greenhouse+Gas+Emissions+40%25+By+2030%3A+http%3A%2F%2Fbitly.com%2F1zsx6wO""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F25%2F1457253%2Feu-sets-goal-to-cut-greenhouse-gas-emissions-40-by-2030%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/10/25/1457253/eu-sets-goal-to-cut-greenhouse-gas-emissions-40-by-2030?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/10/25/1457253/eu-sets-goal-to-cut-greenhouse-gas-emissions-40-by-2030?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5871359&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fd367f1/sc/31/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596846342/u/49/f/647410/c/35028/s/3fd367f1/sc/31/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596846342/u/49/f/647410/c/35028/s/3fd367f1/sc/31/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596846342/u/49/f/647410/c/35028/s/3fd367f1/sc/31/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596846342/u/49/f/647410/c/35028/s/3fd367f1/sc/31/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596846342/u/49/f/647410/c/35028/s/3fd367f1/sc/31/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596846342/u/49/f/647410/c/35028/s/3fd367f1/sc/31/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596846342/u/49/f/647410/c/35028/s/3fd367f1/sc/31/a2.htm""><img src=""http://da.feedsportal.com/r/211596846342/u/49/f/647410/c/35028/s/3fd367f1/sc/31/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596846342/u/49/f/647410/c/35028/s/3fd367f1/sc/31/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/XigLWaAjiMI"" height=""1"" width=""1""/>"
Employers Worried About Critical Thinking Skills,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/OEnY9Gr9rpw/story01.htm,"Nerval's Lobster writes: Every company needs employees who can analyze information effectively, discarding what's unnecessary and digging down into what's actually useful. But employers are getting a little bit worried that U.S. schools aren't teaching students the necessary critical-thinking skills to actually succeed once they hit the open marketplace. The Wall Street Journal talked with several companies about how they judge critical-thinking skills, a few of which ask candidates to submit to written tests to judge their problem-solving abilities. But that sidesteps the larger question: do schools need to shift their focus onto different teaching methods (i.e., downplaying the need for students to memorize lots of information), or is our educational pipeline just fine, thank you very much?<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Employers+Worried+About+Critical+Thinking+Skills%3A+http%3A%2F%2Fbit.ly%2F1woWwGU""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F24%2F1648257%2Femployers-worried-about-critical-thinking-skills%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/10/24/1648257/employers-worried-about-critical-thinking-skills?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/10/24/1648257/employers-worried-about-critical-thinking-skills?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5867971&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fcd074f/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596824314/u/49/f/647410/c/35028/s/3fcd074f/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596824314/u/49/f/647410/c/35028/s/3fcd074f/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596824314/u/49/f/647410/c/35028/s/3fcd074f/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596824314/u/49/f/647410/c/35028/s/3fcd074f/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596824314/u/49/f/647410/c/35028/s/3fcd074f/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596824314/u/49/f/647410/c/35028/s/3fcd074f/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596824314/u/49/f/647410/c/35028/s/3fcd074f/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/211596824314/u/49/f/647410/c/35028/s/3fcd074f/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596824314/u/49/f/647410/c/35028/s/3fcd074f/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/OEnY9Gr9rpw"" height=""1"" width=""1""/>"
FCC Postpones Spectrum Auction Until 2016,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/Z7YFwBy0Hf0/story01.htm,"An anonymous reader writes: 2014 was supposed to be the year broadcasters would be allowed to sell off their unused spectrum to mobile carriers. That got pushed back to 2015 in December, and now the Federal Communications Commission has bumped it to 2016 in the face of a lawsuit from the National Association of Broadcasters. The FCC says the legal briefs aren't even due until January 2015, and it will take them until the middle of the year to review the documents and respond in court. The delay is just fine with the NAB, but probably bad news for anyone hoping that spectrum would help to improve mobile communications in the U.S. any time soon.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=FCC+Postpones+Spectrum+Auction+Until+2016%3A+http%3A%2F%2Fbit.ly%2F1nF0WbX""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fmobile.slashdot.org%2Fstory%2F14%2F10%2F25%2F1634206%2Ffcc-postpones-spectrum-auction-until-2016%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://mobile.slashdot.org/story/14/10/25/1634206/fcc-postpones-spectrum-auction-until-2016?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://mobile.slashdot.org/story/14/10/25/1634206/fcc-postpones-spectrum-auction-until-2016?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5871545&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fd3ae2b/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596849288/u/49/f/647410/c/35028/s/3fd3ae2b/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596849288/u/49/f/647410/c/35028/s/3fd3ae2b/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596849288/u/49/f/647410/c/35028/s/3fd3ae2b/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596849288/u/49/f/647410/c/35028/s/3fd3ae2b/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596849288/u/49/f/647410/c/35028/s/3fd3ae2b/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596849288/u/49/f/647410/c/35028/s/3fd3ae2b/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596849288/u/49/f/647410/c/35028/s/3fd3ae2b/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/211596849288/u/49/f/647410/c/35028/s/3fd3ae2b/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596849288/u/49/f/647410/c/35028/s/3fd3ae2b/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/Z7YFwBy0Hf0"" height=""1"" width=""1""/>"
"Giant Shark, Megalodon, Had Lots of Company: Photos (Discovery)",http://news.feedzilla.com/en_us/stories/science/405893438?client_source=api&format=json,"Here are some of the animals--both on sea and on land--that existed during
this mega-sized shark’s heyday.

"
Giving the Brain a Buzz: The Ultimate in Self-Help or a Dangerous Distraction? (Scientific American),http://news.feedzilla.com/en_us/stories/science/405805576?client_source=api&format=json,"This blog is the fourth in a series of guest posts on technology and the brain
to celebrate Scientific American Mind's 10-year anniversary.


-- Read more on ScientificAmerican.com

"
Google Search Finally Adds Information About Video Games,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/yYwamZv6G0g/story01.htm,"An anonymous reader writes Google has expanded its search engine with the capability to recognize video games. If your query references a game, a new Knowledge Graph panel on the right-hand side of Google's search results page will offer more information, including the series it belongs to, initial release date, supported platforms, developers, publishers, designers, and even review scores. Google spokesperson: ""With today's update, you can ask questions about video games, and (while there will be ones we don't cover) you'll get answers for console and PC games as well as the most popular mobile apps.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Google+Search+Finally+Adds+Information+About+Video+Games%3A+http%3A%2F%2Fbit.ly%2F1w2STrk""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fsearch.slashdot.org%2Fstory%2F14%2F10%2F25%2F015239%2Fgoogle-search-finally-adds-information-about-video-games%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://search.slashdot.org/story/14/10/25/015239/google-search-finally-adds-information-about-video-games?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://search.slashdot.org/story/14/10/25/015239/google-search-finally-adds-information-about-video-games?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5869149&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fd11e8f/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596862174/u/49/f/647410/c/35028/s/3fd11e8f/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596862174/u/49/f/647410/c/35028/s/3fd11e8f/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596862174/u/49/f/647410/c/35028/s/3fd11e8f/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596862174/u/49/f/647410/c/35028/s/3fd11e8f/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596862174/u/49/f/647410/c/35028/s/3fd11e8f/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596862174/u/49/f/647410/c/35028/s/3fd11e8f/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596862174/u/49/f/647410/c/35028/s/3fd11e8f/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/211596862174/u/49/f/647410/c/35028/s/3fd11e8f/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596862174/u/49/f/647410/c/35028/s/3fd11e8f/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/yYwamZv6G0g"" height=""1"" width=""1""/>"
Google executive sets new stratosphere skydive world record (reuters),http://news.feedzilla.com/en_us/stories/science/406106063?client_source=api&format=json,"(Reuters) - A skydiving Google executive is safely back on Earth after jumping
out of a giant balloon floating in the stratosphere more than 25 miles (40 km)
above New Mexico, a feat that broke the sound barrier and shattered a world
altitude record.







"
High Speed Evolution,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/ucUsc5Zo75g/story01.htm,"Taco Cowboy writes: Normally, the term ""evolution"" implicitly refers to super-long time frames. However, in the case of lizards on Florida islands, evolution seems to have shifted into a higher gear. Researchers have documented noticeable changes in a native species over a period of just 15 years, after an invading species altered their behavior (abstract). ""After contact with the invasive species, the native lizards began perching higher in trees, and, generation after generation, their feet evolved to become better at gripping the thinner, smoother branches found higher up. The change occurred at an astonishing pace: Within a few months, native lizards had begun shifting to higher perches, and over the course of 15 years and 20 generations, their toe pads had become larger, with more sticky scales on their feet. 'We did predict that we'd see a change, but the degree and quickness with which they evolved was surprising,' said Yoel Stuart, a postdoctoral researcher in the Department of Integrative Biology at The University of Texas at Austin and lead author of the study... 'To put this shift in perspective, if human height were evolving as fast as these lizards' toes, the height of an average American man would increase from about 5 foot 9 inches today to about 6 foot 4 inches within 20 generations &mdash; an increase that would make the average U.S. male the height of an NBA shooting guard,' said Stuart.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=High+Speed+Evolution%3A+http%3A%2F%2Fbitly.com%2F1tyMKC0""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F25%2F1451232%2Fhigh-speed-evolution%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/25/1451232/high-speed-evolution?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/25/1451232/high-speed-evolution?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5871339&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fd33af5/sc/10/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596874006/u/49/f/647410/c/35028/s/3fd33af5/sc/10/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596874006/u/49/f/647410/c/35028/s/3fd33af5/sc/10/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596874006/u/49/f/647410/c/35028/s/3fd33af5/sc/10/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596874006/u/49/f/647410/c/35028/s/3fd33af5/sc/10/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596874006/u/49/f/647410/c/35028/s/3fd33af5/sc/10/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596874006/u/49/f/647410/c/35028/s/3fd33af5/sc/10/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596874006/u/49/f/647410/c/35028/s/3fd33af5/sc/10/a2.htm""><img src=""http://da.feedsportal.com/r/211596874006/u/49/f/647410/c/35028/s/3fd33af5/sc/10/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596874006/u/49/f/647410/c/35028/s/3fd33af5/sc/10/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/ucUsc5Zo75g"" height=""1"" width=""1""/>"
How the Comet with the Funny Name Became a Globe-Trotting Internet Meme (Discover Magazine),http://news.feedzilla.com/en_us/stories/science/405928419?client_source=api&format=json,"I consider the Rosetta spacecraft one of the most exciting space voyagers in
years. It is the first probe to orbit a comet, returning images of
unprecedented richness. On November 12 it will place a lander on the comet's
surface, another exploratory breakthrough. Rosetta's target, Comet 67P (its
mouthy full name is Comet 67P/Churyumov-Gerasimenko) is a frozen relic from
the early days of the solar system. Studying it up close will teach us a lot
about how the planets formed, how Earth got its wa

"
How to Silence Cyberbullying (Scientific American),http://news.feedzilla.com/en_us/stories/science/405805577?client_source=api&format=json,"Cyberbullies take advantage of the unique psychology of online communities to
attack, intimidate and hurt others. Here is what makes trolls tick-- and how
to stop them


-- Read more on ScientificAmerican.com

"
Indian lunar orbiter hit by heat rise (CNN),http://news.feedzilla.com/en_us/stories/science/405788980?client_source=api&format=json,"Scientists have switched off several on-board instruments to halt rising
temperatures inside India's first unmanned lunar spacecraft.

"
Italian Supreme Court Bans the 'Microsoft Tax',http://rss.slashdot.org/~r/Slashdot/slashdot/~3/kdj4HicTa4s/story01.htm,"An anonymous reader writes: In a post at the Free Software Foundation, lawyer Marco Ciurcina reports that the Italian Supreme Court has ruled the practice of forcing users to pay for a Windows license when they buy a new PC is illegal. Manufacturers in Italy are now legally obligated to refund that money if a buyer wants to put GNU/Linux or another free OS on the computer. Ciurcina says, ""The focus of the Court's reasoning is that the sale of a PC with software preinstalled is not like the sale of a car with its components (the 4 wheels, the engine, etc.) that therefore are sold jointly. Buying a computer with preinstalled software, the user is required to conclude two different contracts: the first, when he buys the computer; the second, when he turns on the computer for the first time and he is required to accept or not the license terms of the preinstalled software. Therefore, if the user does not accept the software license, he has the right to keep the computer and install free software without having to pay the 'Microsoft tax.'""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Italian+Supreme+Court+Bans+the+'Microsoft+Tax'%3A+http%3A%2F%2Fbitly.com%2F1wwWnjM""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F10%2F25%2F1443210%2Fitalian-supreme-court-bans-the-microsoft-tax%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/10/25/1443210/italian-supreme-court-bans-the-microsoft-tax?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/10/25/1443210/italian-supreme-court-bans-the-microsoft-tax?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5871325&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fd294b5/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596846132/u/49/f/647410/c/35028/s/3fd294b5/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596846132/u/49/f/647410/c/35028/s/3fd294b5/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596846132/u/49/f/647410/c/35028/s/3fd294b5/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596846132/u/49/f/647410/c/35028/s/3fd294b5/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596846132/u/49/f/647410/c/35028/s/3fd294b5/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596846132/u/49/f/647410/c/35028/s/3fd294b5/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596846132/u/49/f/647410/c/35028/s/3fd294b5/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/211596846132/u/49/f/647410/c/35028/s/3fd294b5/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596846132/u/49/f/647410/c/35028/s/3fd294b5/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/kdj4HicTa4s"" height=""1"" width=""1""/>"
Kit allows parents to test Halloween candy for marijuana (CBS News),http://news.feedzilla.com/en_us/stories/science/405960698?client_source=api&format=json,"With marijuana now legal in Colorado, the Denver Police Department is
concerned that pot-infused candy will be handed out to kids on Halloween. Now,
as KCNC's Brian Maass reports, a local company has developed a test kit to
detect the drug in treats.

"
